Id,Tweet,Nom
1338823699114450946,"RT @TiffanyDCross: Let's just remember that many of these ""conservative"" ideologies was the food that helped fuel the monster that is now e…",Kisha Brownlee
1338823697646358530,"RT @ABC: NEW: Hillary Clinton, an elector in the state of New York, says ""we should abolish the Electoral College""—but that ""while it still…",Bruce & Sherrill
1338823695402475520,RT @BillPascrell: Barr lied about the contents of the Mueller Report’s findings to the public right out of the gate and repeatedly lied abo…,Searching4Light 🇺🇸
1338823694743789569,"RT @wesrap: TX presidential electors cast all 38 votes for Trump &amp; Pence... they also voted to ""condemn"" SCOTUS tossing out TX election law…",512Patriot
1338823689031266306,"RT @BBradley_Mans: A victory for common sense and for actual evidence based working, as #UnconsciousBiasTraining is to be scrapped in the c…",Sheffield Conservatives#HandsFaceSpace
1338823684702818305,RT @MeidasTouch: Update! The man from this video and Jon Ossoff have connected. This is exactly what politics should be all about! Ossoff a…,Relentless and implacable resistance
1338823684459548674,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,Doublar Thackery
1338823683092205570,@ANTHONYBLOGAN Just asking ...is he the official president. I only ask cuz i don't really now abt american politics.,Mark Hansen
1338823682471251968,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,guillotine o'clock
1338823681141657601,"RT @aabramson: In a phone call to GA Gov. Kemp, Trump told Kemp he sounded like he was in a bad mood b/c his poll numbers were slipping. Ke…",sherri
1338823680634335232,"RT @simondolan: 9 months late.

Taxpayer money being thrown around to their mates like confetti for all this time, and now they decide to l…",Gary🇬🇧🏴󠁧󠁢󠁥󠁮󠁧󠁿
1338823680151801856,@saket71 He is looking forward to pursue his career in politics now😎,Truth Is Bitter / Not An Easy Cup Of Tea
1338823679640276992,I hate politics. https://t.co/alW78ngmuw,Wendy Jackman
1338823679040499713,RT @MiamiHerald: NEW: A global elections vendor founded in South Florida is threatening to sue Fox News and other conservative media outlet…,John Scott
1338823677165625344,"Alejandro Mayorkas has an enormous task before him if confirmed to lead DHS -- but first, he faces Senate scrutiny,… https://t.co/V9gkba0oiI",Geneva Sands
1338823677048201216,https://t.co/KyKbJftumS. Time to change page ...,aftab wilson
1338823674632302593,@_Roost_er @thewanderer311 @KamranBeg3 @MaryamNSharif This isn't simple politics. It's our survival.,🇵🇰 ZeeQue🇵🇰
1338823673579495430,"Lawmakers to unveil $1.4 trillion funding bill to avoid government shutdown
https://t.co/en0HE0Jdj0",WSVN 7 News
1338823673260683264,"Biden and his whore VP admit to cheating and fraud in 2020 election!

https://t.co/o4cNzlowQS",bidensapedo
1338823672501559297,RT @hookjan: A little-noticed part of business-liability protections the Senate GOP is pushing: They would undercut OSHA’s ability to enfor…,Sarah D. Wire
1338823671553646594,Because of politics I should receive lashes? The only lashes I can receive is eyelashes oo https://t.co/pgJbaVja70,Kofi Oppong
1338823670568013824,The Trump administration will sanction Turkey for its purchase of a Russian surface-to-air missile system more than… https://t.co/x1oT9rsqud,CNN
1338823670131810304,This. People before politics. Is it really that hard to put paying our troops first? https://t.co/9ilq1P8Rwc,Celeste Williams
1338823669150343169,RT @MotherJones: What Biden can do to boost the economy without any help from Congress https://t.co/1p0QUlfS8k,$Robirdie23
1338823668365930496,RT @jsolomonReports: Ninety percent of Christian schools opened this fall for in-person learning | Just The News https://t.co/oGyTgpJmZo,ACL27
1338823668298813440,"RT @ABC: As hunger surges during the COVID-19 pandemic, millions more in the U.S. have turned to the Department of Agriculture's Supplement…",unstoppable😎😎😎
1338823667656978438,"RT @BillPascrell: Barr fired a top federal prosecutor who was probing a shady foreign bank in the dead of night and then lied about it.
htt…","IaIN Anti-Fascist, Anti Brexit🏴󠁧󠁢󠁳󠁣󠁴󠁿"
1338823665153171456,"RT @AABerwick: How do you silence a critic in Venezuela?

Increasingly the preferred tool is a vague ""law against hate"" which provides for…",John Otis
1338823665023152131,"“At some point you have to face the music.""
https://t.co/I93wIkOOXD",KXAN News
1338823664532414465,"RT @TheOnion: @Jim_Jordan .@MikeKellyPA, in the face of impossible odds, you did everything you could to overturn an election. https://t.co…",My Box My Choice aka AuntieFAH!
1338823662032523264,"@AdeleAmara At that point in my life, I wasn’t paying attn. to anything more than my own life and ⭕️ of friends. Al… https://t.co/2GpmZPzjhk",Melissa Hanrahan
1338823656437403650,RT @inyoungk: Analysts said it was hard to know which was worse: that the federal government was blindsided again by Russian intelligence a…,Rodney 💚🌹☯
1338823656189915137,"RT @AmyMincey7: 14M Georgia households are at risk of eviction.

David Perdue &amp; Kelly Loeffler oppose COVID relief

No family should have t…",Husky Wee Wee
1338823654751293443,"@theserfstv Nice!
I'm autistic &amp; make Lefty videos about philosophy, politics &amp; neurodiversity.
Currently in the mi… https://t.co/8CCxwbJ6XV",Ponderful
1338823654008877056,RT @CNN: A shot in the arm for the country and for democracy | Analysis by @zbyronwolf https://t.co/1lnGnu1IIc https://t.co/3DIiFHXLMq,unstoppable😎😎😎
1338823651156762624,"See what George Conway thinks about Trump's refusal to concede
https://t.co/xVukDdr4Ni.   Yes, he did. 2:28 minute mark.",Brian Florence
1338823650976407553,"RT @cevatgirayaksoy: 𝗖𝗔𝗟𝗟 𝗙𝗢𝗥 𝗣𝗔𝗣𝗘𝗥𝗦 🗣

@pl_vezina, @kostasmatakos &amp; I are co-organising the 2nd @EBRD &amp; KCL ""Workshop on the Economics and…",Orkun Saka
1338823650284359681,Joe Biden Wins Electoral College Vote — and Faces Increasing Demands from All Democratic Sides in the Identity Poli… https://t.co/0HWTNrqFkS,Southern Seminary
1338823648329814016,@RDethicc I found an article from a “news source” they might like. https://t.co/oqz7M507Ev,“Unity” or something🎄
1338823647763554306,"Watching @ayeshahazarika on Politics Live, it looks like she's been spending lockdown stuffing herself with mince pies!",Chris Cross
1338823647495122945,"Besides, this will accomplish nothing more than further division. Those already onboard with BLM will applaud it. T… https://t.co/ZQA3aAn06U",Stephen Knight 🔊 📺
1338823646782033923,RT @thecommongreen: England's domination of UK politics to intensify.,Aleksandr
1338823646731759616,"If politics were a sport - 
Joe Biden = Lance Armstrong",Mitch Wilson
1338823646022918144,"@itsGhazaaaal @ChampagnePlants @ABC You have to be a biological woman to give birth. Of course, you can also identi… https://t.co/3aYy63Eqaq",Daniela N. 🛡
1338823644177264641,"RT @NikkeiAsia: Although #HongKong has tightened controls over both local and foreign media, ""the best way to protest against any form of '…",Chris Jones
1338823643187429376,"RT @Lauren_Southern: This is not normal. It’s not normal that most South Africans I run into have a story like this.

People who don’t know…",Justlooking
1338823639110545410,"RT @BillPascrell: Barr repeatedly attacked democracy with scurrilous lies about nonexistent voter fraud
https://t.co/5xl9mwTMlH",Robyn Fort
1338823638007640066,Trump nominates former Syracuse mayor to US Postal Service board of governors https://t.co/gf7D1RFSfH,syracuse.com
1338823637722427392,"@GoodwinMJ A combination of Marxist lunacy on the back benches, and idiotic woke/identity politics.",Bob Pitt 🇬🇧
1338823637575499776,Biden plays hardball as he seeks a mandate: The Note https://t.co/JXVXSyTuly https://t.co/BjhZqCXnhl,ABC News Radio
1338823636870959107,"We are truly blessed that the Prime Minister has the economic genius of @Jacob_Rees_Mogg to rely upon. 
https://t.co/I63IszDlyl",PhilipHollobone
1338823636354994178,RT @BritishSave: One industry leader expressed despair at the disconnect between Johnson and business reality. “Either he doesn’t know or h…,BritishEuropean🍥!🌹#SAVE OUR NHS . 3•5%
1338823635130327041,@Jolly_Jack @EA @Codemasters Codemasters was horrible when it came to MX and DLC politics. It's just the pile getting bigger now.,leberschnitzel
1338823634341810176,RT @DouglasLukasik: Imagine being so on the weeds that you think literally everything can be broken down by politics.  Who do these people…,"kaitlin, minion of lucifer and traitor"
1338823633997795331,The Trump administration will sanction Turkey for its purchase of a Russian surface-to-air missile system more than… https://t.co/Cjvr03OcA2,CNN Business
1338823633196773377,RT @Dorianlynskey: All I want for Christmas is for one terrible person in politics or the media to face some kind of consequences for their…,amanda carlyle
1338823632596963329,RT @freep: BREAKING: Judge orders release of report examining Antrim County vote tabulators https://t.co/MxscxgyW75,DutchDealin
1338823632517259265,Twitter confirms Trump can be banned from inauguration day onwards https://t.co/42wXPjELhs,Y THO
1338823632232058882,"RT @freep: BREAKING: Michigan's Electoral College delegates cast all 16 votes for Joe Biden, Kamala Harris https://t.co/mbvYxec5tJ",Diane Kay Hebert
1338823631678238722,RT @Alyssa_Milano: It’s not politics. It’s science.  https://t.co/58Jz8EhZHn,Mojonewel
1338823629782519808,Are you ready for Tuesday? Start with #TheHuddle https://t.co/MI8aewUR3U,Outsports
1338823628864049153,"RT @MarkChangizi: Lockdowns were wrong before they were partisan.

...wrong when Trump recommended them.

...wrong when Trump backed off th…",Commodore Grayum
1338823626926256130,RT @Acyn: Schmidt:.. the coalition that elected Joe Biden has to hang together because the pro-democracy side of a great debate in American…,msps96
1338823625919647746,"Today marks just over 2 weeks until we officially leave the EU ✈

For your business to be prepped before our immane… https://t.co/TB6JSSBir0",Intersoft
1338823625173069826,RT @New_Narrative: Attorney General Bill Barr’s imminent departure will leave the Justice Department in the hands of his handpicked deputy…,Donald J. Pasley ♊👑
1338823625059799040,RT @BrendanKeefe: Facts matter. The water pipe leak above the counting area at State Farm Arena occurred early in the morning on election d…,MARGIE
1338823624736837632,@ArchitectOops @NoerrRobert @DylanBurns1776 Lol. It's different when I do it because I agree with the politics. The… https://t.co/LcSNXOKRej,Dronetek
1338823624728268801,@ANI @INCIndia protesting in front of @BJP4India office for repealing #FarmLaws2020 proves the point that… https://t.co/VPQmyjQnbK,Raju
1338823624699088897,@PrinceMufamadii @goolammv @Derek_Hanekom The way we condone/tolerate corrupt behavior is beyond me. It is deeply i… https://t.co/BBMqm2wfYu,Leo J Dranoel
1338823623503704065,Politics This Morning: Feds commit $485-million to help developing countries address COVID-19; Canada administers f… https://t.co/R4d41uSVOs,The Hill Times
1338823622518050816,"Even before it was passed, experts had pointed out that the new citizenship law was rife with contradictions. 

Cou… https://t.co/uqoMOdKhUI",scroll.in
1338823621985198086,"*sigh* It should have been considered official weeks ago, but that ship has sailed and sunk into an underground lav… https://t.co/fsldUXeoXC",🎄Seth-a Claus Is Coming To Town 🎅🏼
1338823621784047616,"The #NorthEast still seems a region a little far away from the Indian imagination. In today’s day and age, there is… https://t.co/IslUUSkeO0",The Bastion
1338823620945129474,"RT @NationalNOW: With the Protect Women's Sports Act, Tulsi Gabbard has created a discriminatory, anti-trans bill that would prevent trans…",#socialjusticenerd
